year,make,model,trim,condition (5 is best),odometer,state,Ext Color,Date Sold,"Ave Price (for that make,model,trim, year)",Actual Selling Price,,,
2013,nissan,rogue,s,4.6,26804,md,white,2015-02-03T09:30:00.000Z,14950,15900,,,
2012,acura,tsx,base,3.5,48676,pa,black,2015-01-30T09:00:00.000Z,15500,15900,,,
2011,nissan,rogue,sv,4.2,49764,pa,white,2015-01-30T09:00:00.000Z,14250,15900,,,
2014,ford,escape,se,5,22816,md,green,2015-01-27T09:30:00.000Z,17500,15900,,,
2014,ford,escape,se,3.7,23910,il,gray,2015-01-22T10:00:00.000Z,17500,15900,,,
2012,acura,tsx,base,3.7,57087,pa,black,2015-01-16T09:00:00.000Z,16650,15900,,,
2012,nissan,rogue,s,3.3,12004,pa,black,2015-01-16T09:00:00.000Z,16150,15900,,,
2011,nissan,rogue,sv,4.2,19242,pa,black,2015-01-09T17:00:00.000Z,15050,15900,,,
2011,nissan,rogue,sv,3.5,37376,ga,gray,2015-01-08T18:00:00.000Z,14050,15900,,,
2012,nissan,rogue,s,4.6,23973,nj,gray,2015-01-07T17:30:00.000Z,16500,15900,,,
2011,nissan,rogue,sv,4.5,33492,co,purple,2014-12-30T20:00:00.000Z,16200,15900,,,
2013,nissan,rogue,s,4.9,7232,nv,gray,2014-12-19T19:45:00.000Z,16550,15900,,,
2011,nissan,rogue,sv,4.6,34583,fl,white,2015-02-26T09:15:00.000Z,12900,15800,,,
2011,infiniti,g-sedan,g37 journey,4.1,65737,tn,white,2015-02-25T10:30:00.000Z,16100,15800,,,
2012,nissan,rogue,s,4.2,19296,nj,white,2015-02-25T09:30:00.000Z,15150,15800,,,
2011,nissan,rogue,sv,3.5,25401,ga,gray,2015-02-19T10:00:00.000Z,15850,15800,,,
2013,nissan,rogue,s,3.5,13301,tx,white,2015-02-18T10:30:00.000Z,15600,15800,,,
2014,ford,escape,se,4,40610,tx,silver,2015-02-11T10:00:00.000Z,15900,15800,,,
2013,hyundai,sonata,gls,5,7322,tx,blue,2015-02-04T10:30:00.000Z,14000,15800,,,
2014,ford,escape,se,4.4,40196,tx,black,2015-02-04T10:15:00.000Z,15750,15800,,,
2014,ford,escape,se,4.6,42895,tx,black,2015-02-04T10:15:00.000Z,15550,15800,,,
2014,ford,escape,se,3.4,26288,tn,—,2015-02-04T10:00:00.000Z,16750,15800,,,
2012,nissan,rogue,s,3.5,11703,nj,—,2015-02-04T09:30:00.000Z,15350,15800,,,
2011,nissan,rogue,sv,4.9,23582,fl,blue,2015-02-04T09:00:00.000Z,14550,15800,,,
2012,nissan,rogue,s,4.6,30230,co,silver,2015-02-03T12:00:00.000Z,14150,15800,,,
2013,nissan,rogue,s,4.5,13606,fl,gray,2015-02-03T09:30:00.000Z,15600,15800,,,
2014,ford,escape,se,4.5,31071,la,silver,2015-01-28T11:00:00.000Z,16900,15800,,,
2013,nissan,rogue,s,4.7,7374,pa,silver,2015-01-28T09:30:00.000Z,16150,15800,,,
2012,nissan,rogue,s,3.2,18895,pa,black,2015-01-23T09:00:00.000Z,15100,15800,,,
2014,ford,escape,se,4.3,34582,pa,gray,2015-01-23T09:00:00.000Z,16600,15800,,,
2011,nissan,rogue,sv,4.8,14374,tn,—,2015-01-21T10:30:00.000Z,17350,15800,,,
2011,nissan,rogue,sv,3.9,42541,il,black,2015-01-20T10:00:00.000Z,13450,15800,,,
2011,nissan,rogue,sv,3.9,37154,,white,2015-01-15T10:00:00.000Z,15100,15800,,,
2011,nissan,rogue,sv,4.3,20097,tx,purple,2015-01-14T10:30:00.000Z,16250,15800,,,
2011,nissan,rogue,sv,4.3,47270,nj,gray,2015-01-14T09:30:00.000Z,14300,15800,,,
2011,nissan,rogue,sv,3.4,26446,nj,white,2015-01-14T09:30:00.000Z,15800,15800,,,
2012,nissan,rogue,s,4.1,21420,nj,black,2015-01-14T09:30:00.000Z,15350,15800,,,
2011,nissan,rogue,sv,4.1,21613,nj,white,2015-01-07T17:30:00.000Z,14750,15800,,,
2011,nissan,rogue,sv,3.4,18950,nj,gray,2015-01-07T09:30:00.000Z,14850,15800,,,
2013,nissan,rogue,s,3.8,6616,tn,blue,2014-12-31T18:30:00.000Z,16400,15800,,,
2013,nissan,rogue,s,4.4,18254,tx,gray,2014-12-23T18:10:00.000Z,15400,15800,,,
2011,nissan,rogue,sv,3.5,31200,fl,black,2014-12-22T17:30:00.000Z,15500,15800,,,
2014,ford,escape,se,4.6,24033,fl,blue,2014-12-19T18:00:00.000Z,16600,15800,,,
2013,nissan,rogue,s,3.9,32117,ca,red,2014-12-18T20:00:00.000Z,15800,15800,,,
2013,nissan,rogue,s,3.7,26741,ca,black,2015-02-10T12:30:00.000Z,14950,15750,,,
2013,nissan,rogue,s,3.7,907,nv,silver,2015-01-30T12:00:00.000Z,16900,15750,,,
2014,ford,escape,se,4.5,40219,tx,black,2015-02-19T20:30:00.000Z,15850,15700,,,
2013,nissan,rogue,s,3.8,34270,az,white,2015-02-19T11:30:00.000Z,14600,15700,,,
2014,ford,escape,se,4.2,41380,tx,—,2015-02-12T10:30:00.000Z,15700,15700,,,
2014,ford,escape,se,4.4,39926,tn,gray,2015-02-11T10:00:00.000Z,15800,15700,,,
2012,nissan,rogue,s,4.4,24182,nj,gray,2015-02-11T09:30:00.000Z,14750,15700,,,
2014,ford,escape,se,4.8,30046,il,—,2015-02-10T10:00:00.000Z,16650,15700,,,
2014,ford,escape,se,3.7,18427,co,—,2015-02-04T11:00:00.000Z,17350,15700,,,
2014,ford,escape,se,4.5,40526,tx,red,2015-02-04T10:15:00.000Z,15750,15700,,,
2014,ford,escape,se,4.7,44103,fl,—,2015-02-04T10:00:00.000Z,15500,15700,,,
2014,ford,escape,se,3.5,24410,pa,red,2015-01-30T09:00:00.000Z,17400,15700,,,
2011,nissan,rogue,sv,4.2,25148,hi,silver,2015-01-28T16:15:00.000Z,14800,15700,,,
2012,acura,tsx,base,3.4,37529,pa,white,2015-01-16T09:00:00.000Z,16750,15700,,,
2011,nissan,rogue,sv,4.5,42152,pa,white,2015-01-16T09:00:00.000Z,14950,15700,,,
2011,nissan,rogue,sv,4.1,48549,nj,white,2015-01-14T09:30:00.000Z,14200,15700,,,
2011,nissan,rogue,sv,4.7,27030,pa,black,2015-01-09T17:00:00.000Z,14500,15700,,,
2012,nissan,rogue,s,3.9,24349,ca,silver,2015-01-08T20:00:00.000Z,13550,15700,,,
2011,nissan,rogue,sv,3.8,39350,nj,white,2015-01-07T17:30:00.000Z,13650,15700,,,
2014,ford,escape,se,4.1,34960,ca,black,2015-01-07T13:00:00.000Z,15950,15700,,,
2014,ford,escape,se,3.8,42801,nv,burgundy,2014-12-31T20:15:00.000Z,15300,15700,,,
2011,nissan,rogue,sv,4.3,37120,pa,white,2014-12-23T17:00:00.000Z,15950,15700,,,
2014,ford,escape,se,4.6,19049,fl,—,2014-12-19T18:00:00.000Z,17000,15700,,,
2011,nissan,rogue,sv,4.5,38812,pa,red,2014-12-19T17:00:00.000Z,15650,15700,,,
2011,nissan,rogue,sv,3.7,34764,il,—,2014-12-18T18:00:00.000Z,15950,15700,,,
2013,nissan,rogue,s,4.1,21314,pa,silver,2015-02-27T09:00:00.000Z,15750,15600,,,
2012,acura,tsx,base,3.8,40840,ga,black,2015-02-26T10:00:00.000Z,16150,15600,,,
2011,nissan,rogue,sv,3.5,31978,il,gray,2015-02-26T10:00:00.000Z,15400,15600,,,
2012,nissan,rogue,s,4.4,19284,il,gray,2015-02-26T10:00:00.000Z,15250,15600,,,
2013,nissan,rogue,s,4.3,28268,tn,—,2015-02-25T10:30:00.000Z,15050,15600,,,
2012,nissan,rogue,s,4.3,27460,nj,gray,2015-02-25T09:30:00.000Z,14700,15600,,,
2014,ford,escape,se,4.3,42355,il,blue,2015-02-24T11:00:00.000Z,15550,15600,,,
2013,nissan,rogue,s,3.7,29393,md,black,2015-02-24T09:30:00.000Z,15000,15600,,,
2011,nissan,rogue,sv,4.4,45985,ga,gray,2015-02-24T09:30:00.000Z,14450,15600,,,
2012,nissan,rogue,s,4.9,25493,ga,black,2015-02-24T09:30:00.000Z,14800,15600,,,
2012,acura,tsx,base,3.4,48158,pa,black,2015-02-20T09:00:00.000Z,15500,15600,,,
2011,nissan,rogue,sv,3.1,27413,ga,silver,2015-02-19T10:00:00.000Z,15700,15600,,,
2014,ford,escape,se,3.2,33501,la,silver,2015-02-18T10:00:00.000Z,16300,15600,,,
2012,nissan,rogue,s,4.3,25021,il,gray,2015-02-05T10:00:00.000Z,14700,15600,,,
2013,nissan,rogue,s,4.3,20502,tx,black,2015-02-04T10:30:00.000Z,15000,15600,,,
2012,nissan,rogue,s,4.8,18493,ga,—,2015-02-03T09:30:00.000Z,14850,15600,,,
2012,nissan,rogue,s,3.6,22932,tx,gray,2015-01-28T10:30:00.000Z,14700,15600,,,
2011,nissan,rogue,sv,3.4,23907,nj,white,2015-01-28T10:00:00.000Z,16450,15600,,,
2011,nissan,rogue,sv,4.4,25093,nj,—,2015-01-28T10:00:00.000Z,16350,15600,,,
2014,ford,escape,se,4.8,13695,va,silver,2015-01-22T11:50:00.000Z,21400,15600,,,
2011,nissan,rogue,sv,4.7,52867,tn,black,2015-01-21T10:30:00.000Z,12550,15600,,,
2011,nissan,rogue,sv,3.9,44183,il,—,2015-01-20T10:00:00.000Z,14650,15600,,,
2011,nissan,rogue,sv,3.4,31336,il,black,2015-01-20T10:00:00.000Z,14350,15600,,,
2013,nissan,rogue,s,4,13146,fl,white,2015-01-20T09:30:00.000Z,15600,15600,,,
2012,acura,tsx,base,3.5,47473,pa,gray,2015-01-16T09:00:00.000Z,16150,15600,,,
2011,nissan,rogue,sv,3.1,39331,pa,purple,2015-01-16T09:00:00.000Z,15150,15600,,,
2011,nissan,rogue,sv,4.3,34312,,gray,2015-01-15T10:00:00.000Z,14000,15600,,,
2012,nissan,rogue,s,4.3,14361,tx,silver,2015-01-14T10:30:00.000Z,15850,15600,,,
2013,nissan,rogue,s,5,6722,ga,beige,2015-01-13T17:30:00.000Z,16400,15600,,,
2013,nissan,rogue,s,3.4,28982,nv,gray,2015-01-09T20:00:00.000Z,15350,15600,,,
2011,nissan,rogue,sv,3.8,36101,mo,white,2015-01-07T18:30:00.000Z,13800,15600,,,
2012,nissan,rogue,s,4.2,29982,mo,black,2014-12-31T18:30:00.000Z,16100,15600,,,
2011,nissan,rogue,sv,3.9,26734,nj,purple,2014-12-31T17:30:00.000Z,16650,15600,,,
2013,toyota,corolla,s,3.2,25048,pr,beige,2014-12-23T19:00:00.000Z,13400,15600,,,
2013,nissan,rogue,s,3.4,18048,az,purple,2014-12-18T19:00:00.000Z,15400,15600,,,
2012,nissan,rogue,s,4.2,21452,pa,gray,2015-02-27T09:00:00.000Z,15150,15500,,,
2012,acura,tsx,base,3.3,34391,ga,white,2015-02-26T10:00:00.000Z,16600,15500,,,
2013,nissan,rogue,s,5,28040,tn,—,2015-02-25T10:30:00.000Z,15050,15500,,,
2012,nissan,rogue,s,4.4,24133,nj,black,2015-02-25T09:30:00.000Z,14850,15500,,,
2013,toyota,corolla,s,4.1,3262,fl,blue,2015-02-24T09:30:00.000Z,14650,15500,,,
2012,nissan,rogue,s,4.8,29168,pa,black,2015-02-20T17:00:00.000Z,14550,15500,,,
2012,acura,tsx,base,4.2,51091,nv,black,2015-02-20T11:55:00.000Z,15250,15500,,,
2013,nissan,rogue,s,3.7,24416,ca,black,2015-02-17T12:30:00.000Z,14700,15500,,,
2014,ford,escape,se,3.8,32285,ut,red,2015-02-11T11:30:00.000Z,16400,15500,,,
2013,nissan,rogue,s,4.7,26850,tn,,2015-02-11T10:30:00.000Z,15000,15500,,,
2012,nissan,rogue,s,4.1,26143,nj,white,2015-02-11T09:30:00.000Z,14650,15500,,,
2013,nissan,rogue,s,3.7,9800,ca,gray,2015-02-10T12:30:00.000Z,15900,15500,,,
2014,ford,escape,se,4.2,45245,ga,black,2015-02-10T09:30:00.000Z,15450,15500,,,
2012,acura,tsx,base,3.5,35889,pa,black,2015-02-06T09:00:00.000Z,16300,15500,,,
2011,nissan,rogue,sv,4.4,34702,fl,black,2015-02-04T09:00:00.000Z,13650,15500,,,
2012,acura,tsx,base,3.8,53836,pa,blue,2015-01-30T09:00:00.000Z,15150,15500,,,
2011,nissan,rogue,sv,4.8,48782,pa,gray,2015-01-30T09:00:00.000Z,14350,15500,,,
2013,toyota,corolla,s,4.8,3881,az,blue,2015-01-29T11:30:00.000Z,14500,15500,,,
2012,nissan,rogue,s,4.3,10155,nj,white,2015-01-28T10:00:00.000Z,15500,15500,,,
2011,nissan,rogue,sv,4.4,52171,pa,white,2015-01-23T09:00:00.000Z,13950,15500,,,
2014,ford,escape,se,4.2,49991,tx,silver,2015-01-21T10:15:00.000Z,15850,15500,,,
2011,nissan,rogue,sv,3.7,37181,nj,—,2015-01-21T09:30:00.000Z,15350,15500,,,
2013,nissan,rogue,s,4.6,18125,ca,purple,2015-01-20T12:30:00.000Z,15250,15500,,,
2012,acura,tsx,base,3.6,41230,pa,burgundy,2015-01-16T09:00:00.000Z,16500,15500,,,
2014,ford,escape,se,4.8,33365,ga,gray,2015-01-13T17:30:00.000Z,16500,15500,,,
2011,nissan,rogue,sv,3.5,50508,pa,—,2015-01-09T17:00:00.000Z,12950,15500,,,
2012,nissan,rogue,s,4.3,26180,nj,silver,2015-01-07T17:30:00.000Z,16350,15500,,,
2014,ford,escape,se,3.7,34015,tx,black,2014-12-23T22:00:00.000Z,15900,15500,,,
2013,nissan,rogue,s,4.3,20646,ca,gray,2014-12-23T20:30:00.000Z,15100,15500,,,
2013,nissan,rogue,s,4.2,24650,ca,blue,2014-12-23T20:30:00.000Z,14650,15500,,,
2013,nissan,rogue,s,4.3,27187,ca,blue,2014-12-16T20:30:00.000Z,14550,15500,,,
2012,nissan,rogue,s,4.6,27709,pa,silver,2015-02-27T09:00:00.000Z,14750,15400,,,
2012,nissan,rogue,s,4.4,29813,pa,blue,2015-02-27T09:00:00.000Z,14650,15400,,,
2012,nissan,rogue,s,3.5,25537,ne,white,2015-02-26T11:00:00.000Z,14900,15400,,,
2012,nissan,rogue,s,4.3,31766,il,gray,2015-02-26T10:00:00.000Z,14500,15400,,,
2011,nissan,rogue,sv,4.3,45704,oh,burgundy,2015-02-24T09:30:00.000Z,14500,15400,,,
2012,nissan,rogue,s,4.2,29446,pa,black,2015-02-20T17:00:00.000Z,14550,15400,,,
2014,ford,escape,se,4.4,20573,pa,black,2015-02-20T17:00:00.000Z,17500,15400,,,
2014,ford,escape,se,3.7,30937,fl,blue,2015-02-18T15:15:00.000Z,16500,15400,,,
2012,nissan,rogue,s,4.7,29245,mo,black,2015-02-18T10:30:00.000Z,14550,15400,,,
2012,nissan,rogue,s,4.9,39431,il,gray,2015-02-17T10:00:00.000Z,13850,15400,,,
2012,nissan,rogue,s,4,29533,tx,gray,2015-02-11T10:30:00.000Z,14450,15400,,,
2012,nissan,rogue,s,4.1,23710,nj,black,2015-02-11T09:30:00.000Z,14800,15400,,,
2013,nissan,rogue,s,4.3,21232,fl,silver,2015-02-10T09:30:00.000Z,15350,15400,,,
2011,nissan,rogue,sv,4.4,20532,fl,red,2015-02-04T09:00:00.000Z,16500,15400,,,
2014,ford,escape,se,4,25266,pa,black,2015-01-30T09:00:00.000Z,17300,15400,,,
2014,ford,escape,se,3.6,39584,il,blue,2015-01-29T10:00:00.000Z,16200,15400,,,
2011,nissan,rogue,sv,4.6,53192,tn,black,2015-01-28T10:30:00.000Z,13950,15400,,,
2011,nissan,rogue,sv,3.4,31180,tx,white,2015-01-28T10:30:00.000Z,15850,15400,,,
2012,nissan,rogue,s,4.4,26666,tn,gray,2015-01-28T10:30:00.000Z,14500,15400,,,
2012,nissan,rogue,s,4.6,34073,tn,blue,2015-01-28T10:30:00.000Z,14050,15400,,,
2013,nissan,rogue,s,3.9,22477,ga,gray,2015-01-27T09:30:00.000Z,14900,15400,,,
2011,nissan,rogue,sv,4.6,33428,fl,silver,2015-01-27T09:00:00.000Z,15650,15400,,,
2011,nissan,rogue,sv,3.8,32142,pa,white,2015-01-23T09:00:00.000Z,15650,15400,,,
2011,nissan,rogue,sv,3.7,24893,il,silver,2015-01-22T10:00:00.000Z,16300,15400,,,
2013,nissan,rogue,s,4.4,15401,tx,silver,2015-01-21T10:30:00.000Z,15600,15400,,,
2011,nissan,rogue,sv,3.8,37045,tn,—,2015-01-21T10:30:00.000Z,15400,15400,,,
2011,nissan,rogue,sv,4,46315,pa,purple,2015-01-16T09:00:00.000Z,14650,15400,,,
2011,nissan,rogue,sv,3.4,34298,,gray,2015-01-15T10:00:00.000Z,15300,15400,,,
2011,nissan,rogue,sv,4.8,47738,nj,white,2015-01-14T09:30:00.000Z,14250,15400,,,
2011,nissan,rogue,sv,3.3,46910,pa,purple,2015-01-09T17:00:00.000Z,13200,15400,,,
2012,nissan,rogue,s,4.3,31555,nj,white,2015-01-07T17:30:00.000Z,16000,15400,,,
2011,nissan,rogue,sv,4.4,21226,fl,black,2015-01-06T21:00:00.000Z,14900,15400,,,
2014,ford,escape,se,3.5,42008,ga,gray,2015-01-06T09:30:00.000Z,17100,15400,,,
2012,nissan,rogue,s,4.3,34499,pa,white,2015-01-02T17:00:00.000Z,15800,15400,,,
2011,nissan,rogue,sv,3.7,40185,fl,black,2014-12-23T17:30:00.000Z,14750,15400,,,
2012,nissan,rogue,s,4.6,37134,il,gray,2014-12-22T21:00:00.000Z,15400,15400,,,
2011,nissan,rogue,sv,3.8,36141,pa,gray,2014-12-19T17:00:00.000Z,15800,15400,,,
2011,nissan,rogue,sv,4.1,61635,pa,black,2014-12-19T17:00:00.000Z,14050,15400,,,
2012,nissan,rogue,s,4.7,27967,oh,gray,2015-02-24T09:30:00.000Z,14650,15300,,,
2014,ford,escape,se,3.8,41053,fl,—,2015-02-19T09:00:00.000Z,15800,15300,,,
2011,nissan,rogue,sv,4.1,42004,ny,blue,2015-02-11T10:15:00.000Z,14900,15300,,,
2013,nissan,rogue,s,4.1,33563,ca,silver,2015-02-10T12:30:00.000Z,14500,15300,,,
2012,nissan,rogue,s,4.4,27888,co,silver,2015-02-10T12:00:00.000Z,14550,15300,,,
2014,ford,escape,se,3.1,26737,pa,gray,2015-02-04T09:00:00.000Z,16750,15300,,,
2012,nissan,rogue,s,4.6,27398,oh,red,2015-02-03T09:30:00.000Z,14300,15300,,,
2011,nissan,rogue,sv,4.1,45855,nj,black,2015-01-28T10:00:00.000Z,14600,15300,,,
2012,nissan,rogue,s,4.7,21491,nj,black,2015-01-28T09:30:00.000Z,14900,15300,,,
2011,nissan,rogue,sv,4.6,36608,pa,blue,2015-01-23T09:00:00.000Z,15300,15300,,,
2013,nissan,rogue,s,4.1,23984,nj,burgundy,2015-01-21T09:30:00.000Z,15450,15300,,,
2011,nissan,rogue,sv,3.5,35075,nj,white,2015-01-21T09:30:00.000Z,15550,15300,,,
2012,nissan,rogue,s,4,35409,il,black,2015-01-20T10:00:00.000Z,14250,15300,,,
2011,nissan,rogue,sv,3.5,46017,pa,black,2015-01-16T09:00:00.000Z,14650,15300,,,
2011,nissan,rogue,sv,4.3,41081,nj,gray,2015-01-07T17:30:00.000Z,13500,15300,,,
2012,nissan,rogue,s,4.7,31491,nj,white,2015-01-07T17:30:00.000Z,16050,15300,,,
2011,nissan,rogue,sv,4.4,40731,co,silver,2014-12-30T20:00:00.000Z,15700,15300,,,
2011,nissan,rogue,sv,4.2,33332,co,purple,2014-12-23T19:45:00.000Z,16150,15300,,,
2011,nissan,rogue,sv,4.2,32699,pa,silver,2014-12-19T17:00:00.000Z,16050,15300,,,
2011,nissan,rogue,sv,4.3,37515,ca,white,2014-12-17T20:30:00.000Z,14850,15300,,,
2011,nissan,rogue,sv,3.5,38448,ca,white,2015-01-06T12:30:00.000Z,13450,15250,,,
2011,nissan,rogue,sv,4.1,30906,ca,white,2014-12-23T20:30:00.000Z,15550,15250,,,
2013,nissan,rogue,s,4.1,22425,ca,white,2014-12-16T20:30:00.000Z,15000,15250,,,
2012,nissan,rogue,s,4.6,25786,pa,silver,2015-02-27T09:00:00.000Z,14900,15200,,,
2012,nissan,rogue,s,3.5,13688,pa,white,2015-02-27T09:00:00.000Z,15650,15200,,,
2012,nissan,rogue,s,4.2,23186,pa,white,2015-02-27T09:00:00.000Z,15050,15200,,,
2013,nissan,rogue,s,4.4,11874,ga,white,2015-02-24T09:30:00.000Z,15750,15200,,,
2012,nissan,rogue,s,4,32761,il,white,2015-02-19T10:00:00.000Z,14350,15200,,,
2012,nissan,rogue,s,5,36683,nj,gray,2015-02-18T09:30:00.000Z,14100,15200,,,
2012,nissan,rogue,s,3.9,27894,il,silver,2015-02-17T10:00:00.000Z,14550,15200,,,
2012,honda,civic,ex,4.4,31543,ca,black,2015-02-12T12:00:00.000Z,12100,15200,,,
2012,nissan,rogue,s,4.6,38160,il,black,2015-02-12T10:00:00.000Z,13800,15200,,,
2012,nissan,rogue,s,4.8,34559,co,white,2015-02-04T12:00:00.000Z,13950,15200,,,
2011,nissan,rogue,sv,4.8,21767,fl,purple,2015-02-04T09:00:00.000Z,16400,15200,,,
2011,nissan,rogue,sv,4.6,35492,fl,gray,2015-02-04T09:00:00.000Z,15350,15200,,,
2011,nissan,rogue,sv,3.9,50563,wa,white,2015-01-28T12:00:00.000Z,14200,15200,,,
2011,nissan,rogue,sv,4,22660,nj,black,2015-01-28T10:00:00.000Z,16550,15200,,,
2011,nissan,rogue,sv,3.9,26697,nj,silver,2015-01-28T10:00:00.000Z,16200,15200,,,
2013,nissan,rogue,s,3.7,22482,fl,white,2015-01-27T09:30:00.000Z,14850,15200,,,
2011,nissan,rogue,sv,3.8,27509,fl,gray,2015-01-27T09:30:00.000Z,16150,15200,,,
2012,nissan,rogue,s,4.3,20517,fl,gray,2015-01-27T09:30:00.000Z,14850,15200,,,
2013,nissan,rogue,s,4.3,14712,fl,black,2015-01-21T09:35:00.000Z,15650,15200,,,
2011,nissan,rogue,sv,3.4,27473,nj,silver,2015-01-21T09:30:00.000Z,16200,15200,,,
2011,nissan,rogue,sv,4.3,22549,nj,gray,2015-01-21T09:30:00.000Z,16650,15200,,,
2012,nissan,rogue,s,3.6,22791,fl,silver,2015-01-20T09:30:00.000Z,15000,15200,,,
2011,nissan,rogue,sv,3.5,48479,pa,white,2015-01-16T09:00:00.000Z,14500,15200,,,
2011,infiniti,g-sedan,g37 journey,3.7,20982,,silver,2015-01-15T10:00:00.000Z,20500,15200,,,
2013,nissan,rogue,s,3.2,9435,va,black,2015-01-14T09:30:00.000Z,17050,15200,,,
2013,nissan,rogue,s,4.5,23348,ga,blue,2015-01-13T17:30:00.000Z,14700,15200,,,
2013,nissan,rogue,s,3.7,26796,md,gray,2015-01-13T17:30:00.000Z,15550,15200,,,
2011,nissan,rogue,sv,4.2,38998,pa,blue,2015-01-09T17:00:00.000Z,13750,15200,,,
2011,nissan,rogue,sv,4.3,49955,il,gray,2015-01-08T10:00:00.000Z,12900,15200,,,
2011,nissan,rogue,sv,3.5,40637,nj,silver,2015-01-07T17:30:00.000Z,13550,15200,,,
2011,nissan,rogue,sv,4.2,42451,nj,—,2015-01-07T17:30:00.000Z,13450,15200,,,
2011,nissan,rogue,sv,4.5,39007,fl,black,2015-01-06T21:00:00.000Z,13450,15200,,,
2013,nissan,rogue,s,4.2,11636,fl,silver,2015-01-06T17:00:00.000Z,15850,15200,,,
2011,nissan,rogue,sv,4.8,48416,ga,purple,2015-01-06T09:30:00.000Z,12650,15200,,,
2011,nissan,rogue,sv,3.4,42570,fl,white,2014-12-30T20:10:00.000Z,15550,15200,,,
2011,nissan,rogue,sv,3.7,42856,pa,purple,2014-12-19T17:00:00.000Z,15350,15200,,,
2014,ford,escape,se,4.7,52213,in,black,2014-12-18T18:00:00.000Z,14250,15200,,,
2012,acura,tsx,base,3.5,21398,ga,black,2015-02-26T10:00:00.000Z,17550,15100,,,
2014,ford,escape,se,4.7,38278,fl,silver,2015-02-25T15:15:00.000Z,16150,15100,,,
2013,nissan,rogue,s,4.6,40073,ga,silver,2015-02-24T09:30:00.000Z,14300,15100,,,
2012,acura,tsx,base,3.9,46129,pa,white,2015-02-20T17:00:00.000Z,15600,15100,,,
2012,acura,tsx,base,3.3,47289,pa,black,2015-02-20T17:00:00.000Z,15500,15100,,,
2012,acura,tsx,base,3.8,47821,pa,gray,2015-02-20T17:00:00.000Z,15500,15100,,,
2012,nissan,rogue,s,3.8,22907,pa,white,2015-02-20T17:00:00.000Z,14950,15100,,,
2013,nissan,rogue,s,4.2,22666,fl,silver,2015-02-19T09:30:00.000Z,14950,15100,,,
2013,nissan,rogue,s,3.1,33845,nj,white,2015-02-18T09:30:00.000Z,13950,15100,,,
2012,nissan,rogue,s,4.2,37509,co,gray,2015-02-10T12:00:00.000Z,13900,15100,,,
2011,nissan,rogue,sv,3.9,26602,nj,white,2015-01-28T10:00:00.000Z,16250,15100,,,
2012,nissan,rogue,s,4.2,25826,nj,white,2015-01-28T10:00:00.000Z,14550,15100,,,
2014,ford,escape,se,4.6,45616,mi,blue,2015-01-28T10:00:00.000Z,16050,15100,,,
2013,toyota,corolla,s,4.3,12337,fl,black,2015-01-27T09:30:00.000Z,14150,15100,,,
2011,nissan,rogue,sv,4.2,32476,tx,gray,2015-01-22T11:00:00.000Z,15700,15100,,,
2014,ford,escape,se,4.8,37891,tx,—,2015-01-22T11:00:00.000Z,16450,15100,,,
2012,acura,tsx,base,3.6,33225,pa,black,2015-01-16T09:00:00.000Z,17000,15100,,,
2011,nissan,rogue,sv,4.6,42115,pa,white,2015-01-16T09:00:00.000Z,14950,15100,,,
2013,nissan,rogue,s,4.1,28105,nc,white,2015-01-13T17:15:00.000Z,15450,15100,,,
2011,nissan,rogue,sv,3.8,48779,mo,purple,2015-01-07T10:30:00.000Z,12850,15100,,,
2013,nissan,rogue,s,3.5,22640,ca,silver,2014-12-31T20:30:00.000Z,14850,15100,,,
2012,nissan,rogue,s,4.3,34569,pa,black,2014-12-19T17:00:00.000Z,15550,15100,,,
2012,nissan,rogue,s,4.1,19476,fl,white,2015-02-26T11:50:00.000Z,14550,15000,,,
2014,ford,escape,se,4.4,36004,fl,—,2015-02-26T09:00:00.000Z,16300,15000,,,
2013,toyota,corolla,s,4.4,23376,ca,white,2015-02-25T12:15:00.000Z,13750,15000,,,
2012,acura,tsx,base,3.7,46475,pa,blue,2015-02-20T17:00:00.000Z,15550,15000,,,
2014,ford,escape,se,4.6,45974,pa,brown,2015-02-19T10:00:00.000Z,15300,15000,,,
2013,nissan,rogue,s,4.9,29530,tn,,2015-02-18T10:30:00.000Z,14900,15000,,,
2012,nissan,rogue,s,4.6,23622,il,gray,2015-02-17T10:00:00.000Z,14800,15000,,,
2012,nissan,rogue,s,4.7,31250,ga,gray,2015-02-17T09:30:00.000Z,14350,15000,,,
2013,nissan,rogue,s,4.3,25493,tn,white,2015-02-11T10:30:00.000Z,14550,15000,,,
2012,nissan,rogue,s,4.9,33673,tx,gray,2015-02-11T10:30:00.000Z,14200,15000,,,
2012,nissan,rogue,s,4.3,35673,tx,silver,2015-02-11T10:30:00.000Z,14050,15000,,,
2012,nissan,rogue,s,4.7,36938,tx,gray,2015-02-11T10:15:00.000Z,14000,15000,,,
2014,ford,escape,se,4.3,51039,tx,gray,2015-02-11T10:00:00.000Z,14950,15000,,,
2012,nissan,rogue,s,4.2,22466,nj,white,2015-02-11T09:30:00.000Z,14850,15000,,,
2013,nissan,rogue,s,3.9,33929,ga,silver,2015-02-10T09:30:00.000Z,14550,15000,,,
2013,nissan,rogue,s,3.6,11248,fl,black,2015-02-10T09:30:00.000Z,15800,15000,,,
2012,nissan,rogue,s,5,34509,oh,white,2015-02-10T09:30:00.000Z,14100,15000,,,
